X,Y,Curve,Radius
727211.0718,3005528.254,0,33.33333333
727201.7256,3005525.085,0,14.28571429
727192.3164,3005521.993,0,7.692307692
727182.9979,3005518.933,0,7.692307692
727173.5661,3005515.892,0,20
727164.2374,3005512.901,0,14.28571429
727154.9098,3005509.901,0,8.333333333
727145.567,3005506.763,0,20
727136.3351,3005503.627,0,12.5
727126.9978,3005500.401,0,5.882352941
727117.7788,3005496.67,0,5.555555556
727108.514,3005492.787,0,7.142857143
727099.2365,3005488.999,0,6.666666667
727089.8283,3005486.07,0,5.555555556
727080.3028,3005483.324,0,5.882352941
727070.8799,3005480.548,0,11.11111111
727061.4976,3005477.285,0,100
727052.1105,3005473.903,0,33.33333333
727042.7288,3005470.501,0,100
727033.2617,3005466.888,0,25
727023.9183,3005463.286,0,14.28571429
727014.5236,3005459.674,0,20
727005.1552,3005456.137,0,100
726995.8024,3005452.616,0,100
726986.4316,3005449.156,0,50
726977.259,3005446.194,0,10
726968.0149,3005443.289,0,7.142857143
726958.8291,3005440.344,0,10
726949.5467,3005436.986,0,50
726940.237,3005433.544,0,14.28571429
726930.986,3005430.15,0,5.263157895
726921.4012,3005426.843,0,3.125
726911.8747,3005423.597,0,3.333333333
726902.3231,3005420.317,0,20
726892.8297,3005416.838,0,3.571428571
726883.3992,3005413.336,0,2.380952381
726873.9003,3005409.828,0,3.448275862
726864.5421,3005406.545,0,20
726855.1496,3005403.292,0,14.28571429
726845.7699,3005400.05,0,33.33333333
726836.3515,3005396.859,0,9.090909091
726826.8598,3005393.662,0,4.347826087
726817.4981,3005390.513,0,3.571428571
726808.0829,3005387.418,0,4.545454545
726798.7206,3005384.363,0,10
726789.374,3005381.313,0,100
726779.9205,3005378.142,0,20
726770.5424,3005374.967,0,20
726761.0628,3005371.758,0,100
726751.456,3005368.352,0,33.33333333
726741.7431,3005364.83,0,50
726732.0007,3005361.299,0,12.5
726722.6037,3005357.747,0,4.545454545
726713.3062,3005354.123,0,3.571428571
726704.1051,3005350.539,0,4.347826087
726694.8301,3005347.202,0,9.090909091
726685.5064,3005344.144,0,25
726676.2419,3005341.104,0,5.882352941
726666.8869,3005337.857,0,3.846153846
726657.6427,3005334.351,0,3.333333333
726648.3483,3005330.825,0,3.846153846
726639.0208,3005327.377,0,5.882352941
726629.6355,3005324.159,0,16.66666667
726620.2,3005320.924,0,20
726610.893,3005317.707,0,10
726601.6588,3005314.415,0,8.333333333
726592.4651,3005311.131,0,11.11111111
726583.2807,3005307.825,0,25
726573.8861,3005304.305,0,100
726564.5647,3005300.791,0,100
726555.1269,3005297.242,0,50
726545.8102,3005293.85,0,33.33333333
726536.4073,3005290.454,0,50
726526.9089,3005287.022,0,20
726517.8343,3005283.728,0,7.692307692
726508.7323,3005280.419,0,8.333333333
726499.6933,3005277.131,0,50
726490.4426,3005273.704,0,4.761904762
726481.1391,3005270.239,0,3.03030303
726471.9164,3005266.803,0,3.125
726462.6008,3005263.184,0,4.347826087
726453.4023,3005259.565,0,8.333333333
726444.1692,3005255.932,0,33.33333333
726434.8116,3005252.553,0,20
726425.4668,3005249.287,0,8.333333333
726416.0421,3005245.993,0,5.555555556
726406.6832,3005242.631,0,4.761904762
726397.2413,3005239.196,0,5.882352941
726387.8506,3005235.779,0,16.66666667
726378.5,3005232.391,0,12.5
726369.0793,3005228.99,0,5.555555556
726359.7709,3005225.628,0,5.555555556
726350.3531,3005222.174,0,7.692307692
726340.9853,3005218.694,0,5.555555556
726331.6097,3005215.21,0,2.631578947
726322.2,3005211.857,0,1.754385965
726312.8778,3005208.707,0,1.851851852
726303.459,3005205.525,0,4.761904762
726294.1566,3005202.324,0,4.545454545
726284.8686,3005199.034,0,2.127659574
726275.5698,3005195.74,0,2.325581395
726266.3617,3005192.48,0,4.166666667
726257.1131,3005189.205,0,50
726247.9493,3005185.959,0,11.11111111
726238.7323,3005182.746,0,10
726229.5086,3005179.685,0,25
726220.343,3005176.645,0,25
726211.069,3005173.568,0,11.11111111
726201.8198,3005170.494,0,11.11111111
726192.4798,3005167.391,0,33.33333333
726183.1872,3005164.194,0,16.66666667
726173.9786,3005160.572,0,6.25
726164.703,3005156.873,0,4
726155.5355,3005153.285,0,3.571428571
726146.1971,3005149.983,0,4.347826087
726136.9189,3005146.756,0,9.090909091
726127.6534,3005143.478,0,25
726118.1304,3005139.7,0,5.263157895
726108.6963,3005135.881,0,3.846153846
726099.1774,3005132.033,0,4.545454545
726090.0723,3005128.449,0,25
726081.0326,3005124.916,0,5.555555556
726071.9722,3005121.375,0,2.857142857
726062.7107,3005117.882,0,2.631578947
726053.2483,3005114.362,0,4
726043.8953,3005110.883,0,100
726034.5344,3005107.617,0,4.347826087
726025.1806,3005104.507,0,2.631578947
726015.8968,3005101.421,0,2.631578947
726006.5982,3005098.109,0,3.703703704
725997.4631,3005094.586,0,8.333333333
725988.2552,3005091.033,0,100
725979.0602,3005087.531,0,16.66666667
725969.8298,3005084.124,0,8.333333333
725960.5038,3005080.682,0,5.882352941
725951.2614,3005077.277,0,4.545454545
725941.8807,3005073.846,0,4
725932.5167,3005070.423,0,4.166666667
725923.1608,3005066.99,0,4.761904762
725913.8405,3005063.502,0,7.692307692
725904.5658,3005060.02,0,33.33333333
725895.1975,3005056.503,0,10
725885.972,3005053.041,0,5
725876.7544,3005049.583,0,5
725867.4935,3005046.105,0,10
725858.2465,3005042.568,0,20
725848.9132,3005038.98,0,6.25
725839.6538,3005035.421,0,6.25
725830.3504,3005031.986,0,12.5
725821.0264,3005028.594,0,100
725811.7773,3005025.229,0,16.66666667
725802.3981,3005021.876,0,16.66666667
725793.099,3005018.587,0,33.33333333
725783.7644,3005015.285,0,100
725774.4752,3005011.998,0,25
725765.2372,3005008.73,0,14.28571429
725755.9529,3005005.446,0,11.11111111
725746.7598,3005002.215,0,10
725737.4478,3004998.978,0,10
725728.1674,3004995.751,0,12.5
725718.8753,3004992.459,0,20
725709.484,3004988.947,0,33.33333333
725700.1894,3004985.466,0,16.66666667
725690.8064,3004981.987,0,7.692307692
725681.5209,3004978.713,0,5.555555556
725672.1768,3004975.44,0,8.333333333
725662.7583,3004972.116,0,14.28571429
725653.5318,3004968.651,0,3.703703704
725644.176,3004965.092,0,3.125
725634.8676,3004961.549,0,6.25
725625.5535,3004957.986,0,14.28571429
725616.2002,3004954.406,0,5.263157895
725606.897,3004950.843,0,6.666666667
725597.5805,3004947.198,0,25
725588.3904,3004943.583,0,100
725579.1273,3004939.939,0,12.5
725569.8824,3004936.394,0,5
725560.6693,3004932.892,0,4.347826087
725551.3824,3004929.361,0,6.666666667
725542.0646,3004925.896,0,50
725532.6093,3004922.411,0,25
725523.1816,3004918.936,0,33.33333333
725513.8105,3004915.509,0,33.33333333
725504.3879,3004912.077,0,16.66666667
725495.0383,3004908.67,0,16.66666667
725485.6175,3004905.248,0,20
725476.2754,3004901.858,0,25
725466.9235,3004898.465,0,25
725457.4871,3004895.031,0,20
725448.101,3004891.611,0,33.33333333
725438.5937,3004888.147,0,50
725429.1808,3004884.728,0,11.11111111
725419.7126,3004881.293,0,9.090909091
725410.2228,3004877.85,0,33.33333333
725400.9596,3004874.483,0,12.5
725391.6324,3004871.09,0,7.692307692
725382.39,3004867.728,0,11.11111111
725373.0588,3004864.394,0,33.33333333
725363.749,3004861.083,0,33.33333333
725354.4826,3004857.787,0,14.28571429
725344.966,3004854.397,0,10
725335.5479,3004851.04,0,12.5
725326.061,3004847.652,0,50
725316.5899,3004844.102,0,14.28571429
725307.1175,3004840.512,0,6.25
725297.5988,3004836.909,0,4
725288.3155,3004833.446,0,3.333333333
725278.9877,3004829.978,0,3.703703704
725269.727,3004826.528,0,7.142857143
725260.5286,3004823.026,0,50
725251.307,3004819.498,0,6.25
725242.1533,3004815.996,0,4.545454545
725232.8895,3004812.442,0,5
725223.6257,3004808.886,0,7.692307692
725214.2478,3004805.278,0,50
725204.9488,3004801.642,0,11.11111111
725195.5948,3004797.976,0,6.25
725186.1172,3004794.287,0,7.142857143
725176.9641,3004790.804,0,14.28571429
725167.6337,3004787.259,0,100
725158.3342,3004783.7,0,14.28571429
725149.1957,3004780.176,0,8.333333333
725140.0021,3004776.634,0,6.25
725130.8368,3004773.167,0,5.882352941
725121.6673,3004769.715,0,10
725112.5704,3004766.301,0,100
725103.4089,3004762.899,0,14.28571429
725094.268,3004759.505,0,50
725085.1921,3004756.087,0,10
725075.9734,3004752.553,0,5
725066.8907,3004749.07,0,5.882352941
725057.7139,3004745.582,0,25
725048.4668,3004742.085,0,10
725039.392,3004738.654,0,6.25
725030.0775,3004735.045,0,8.333333333
725020.817,3004731.414,0,33.33333333
725011.5771,3004727.792,0,20
725002.3057,3004724.158,0,9.090909091
724993.1347,3004720.563,0,8.333333333
724983.8978,3004716.942,0,10
724974.6957,3004713.368,0,14.28571429
724965.4056,3004709.776,0,25
724956.1186,3004706.184,0,33.33333333
724946.9362,3004702.56,0,33.33333333
724937.6629,3004698.863,0,33.33333333
724928.4556,3004695.192,0,33.33333333
724919.1593,3004691.617,0,33.33333333
724909.8863,3004688.118,0,33.33333333
724900.6459,3004684.633,0,25
724891.373,3004681.134,0,25
724882.2311,3004677.685,0,25
724873.0211,3004674.211,0,33.33333333
724863.8068,3004670.709,0,25
724854.5759,3004667.189,0,20
724845.277,3004663.642,0,25
724836.0923,3004660.148,0,100
724826.8119,3004656.621,0,14.28571429
724817.6122,3004653.125,0,10
724808.402,3004649.56,0,11.11111111
724799.1541,3004645.935,0,50
724790.0204,3004642.354,0,14.28571429
724780.7483,3004638.755,0,5.882352941
724771.5347,3004635.204,0,4.545454545
724762.2611,3004631.63,0,5.263157895
724752.9797,3004628.053,0,20
724743.7769,3004624.508,0,8.333333333
724734.4639,3004620.919,0,4.545454545
724725.2846,3004617.39,0,5.555555556
724716.0767,3004613.855,0,16.66666667
724706.9053,3004610.334,0,14.28571429
724697.7384,3004606.776,0,7.142857143
724688.4275,3004603.127,0,6.25
724679.2357,3004599.523,0,5.555555556
724669.963,3004595.952,0,5
724660.766,3004592.469,0,4.761904762
724651.5808,3004588.991,0,5
724642.3099,3004585.485,0,6.666666667
724633.0999,3004582.007,0,12.5
724623.8063,3004578.499,0,100
724614.5767,3004575.008,0,33.33333333
724605.3246,3004571.502,0,20
724596.036,3004567.981,0,25
724586.865,3004564.487,0,33.33333333
724577.6356,3004560.929,0,50
724568.5067,3004557.41,0,50
724559.302,3004553.86,0,25
724550.0482,3004550.281,0,16.66666667
724540.8377,3004546.718,0,12.5
724531.5627,3004543.108,0,16.66666667
724522.3816,3004539.456,0,100
724513.1376,3004535.772,0,12.5
724503.9142,3004532.102,0,6.666666667
724494.6952,3004528.461,0,5
724485.3816,3004524.786,0,4.545454545
724476.1534,3004521.162,0,5
724466.8592,3004517.675,0,7.692307692
724457.5971,3004514.225,0,33.33333333
724448.3597,3004510.782,0,20
724439.0438,3004507.23,0,10
724429.809,3004503.695,0,9.090909091
724420.4698,3004500.119,0,10
724411.2891,3004496.556,0,20
724402.0947,3004492.976,0,20
724392.8206,3004489.364,0,5.555555556
724383.6135,3004485.833,0,3.703703704
724374.2976,3004482.28,0,3.448275862
724365.0823,3004478.764,0,4.166666667
724355.8272,3004475.249,0,6.666666667
724346.5523,3004471.736,0,20
724337.3207,3004468.239,0,20
724327.9852,3004464.733,0,7.142857143
724318.7311,3004461.275,0,5.555555556
724309.3922,3004457.786,0,7.692307692
724300.0307,3004454.289,0,100
724290.6643,3004450.792,0,9.090909091
724281.1924,3004447.256,0,6.25
724271.8852,3004443.882,0,6.666666667
724262.5215,3004440.56,0,7.692307692
724253.215,3004437.258,0,7.142857143
724243.9998,3004433.951,0,5.555555556
724234.7654,3004430.607,0,5.882352941
724225.5605,3004427.276,0,12.5
724216.2043,3004423.866,0,11.11111111
724206.8622,3004420.449,0,4.347826087
724197.4865,3004417.02,0,3.448275862
724188.158,3004413.451,0,3.333333333
724178.9477,3004409.867,0,3.333333333
724169.633,3004406.243,0,3.125
724160.4612,3004402.621,0,3.03030303
724151.2077,3004398.956,0,4.166666667
724141.8873,3004395.268,0,25
724132.773,3004391.693,0,4.545454545
724123.5228,3004388.068,0,2.272727273
724114.2926,3004384.435,0,1.923076923
724104.9126,3004380.694,0,2.380952381
724095.5887,3004376.975,0,4.761904762
724086.3657,3004373.435,0,100
724077.0892,3004370.054,0,11.11111111
724067.9714,3004366.73,0,20
724058.6474,3004363.128,0,25
724049.3038,3004359.402,0,10
724040.0714,3004355.721,0,10
724030.6752,3004352.051,0,11.11111111
724021.4124,3004348.459,0,9.090909091
724012.1231,3004344.855,0,7.692307692
724002.7979,3004341.317,0,11.11111111
723993.5098,3004337.812,0,50
723984.1635,3004334.285,0,7.142857143
723974.8932,3004330.728,0,5
723965.5236,3004327.118,0,6.25
723956.2545,3004323.546,0,20
723946.874,3004319.993,0,10
723937.4331,3004316.439,0,4
723928.0797,3004312.918,0,2.857142857
723918.6386,3004309.372,0,2.631578947
723909.291,3004305.865,0,3.225806452
723899.9049,3004302.343,0,7.142857143
723890.5099,3004298.877,0,14.28571429
723881.1773,3004295.473,0,5
723871.7442,3004292.032,0,5.263157895
723862.5345,3004288.515,0,20
723853.3077,3004284.851,0,12.5
723844.1222,3004281.202,0,9.090909091
723834.9346,3004277.564,0,20
723825.6335,3004273.895,0,20
723816.4436,3004270.269,0,7.142857143
723807.1687,3004266.631,0,5.263157895
723797.9679,3004263.061,0,5.263157895
723788.7632,3004259.49,0,7.692307692
723779.5267,3004255.917,0,33.33333333
723770.4641,3004252.436,0,50
723761.2863,3004248.913,0,50
723752.1737,3004245.399,0,9.090909091
723742.9752,3004241.81,0,6.25
723733.7217,3004238.196,0,7.142857143
723724.5441,3004234.601,0,11.11111111
723715.3878,3004230.98,0,33.33333333
723706.3438,3004227.4,0,33.33333333
723697.2253,3004223.778,0,10
723688.0271,3004220.059,0,6.666666667
723678.8881,3004216.356,0,6.666666667
723669.6832,3004212.626,0,8.333333333
723660.5878,3004208.931,0,12.5
723651.4145,3004205.203,0,33.33333333
723642.3033,3004201.503,0,25
723633.1092,3004197.83,0,10
723623.8323,3004194.134,0,7.142857143
723614.6636,3004190.482,0,7.692307692
723605.4595,3004186.648,0,12.5
723596.3112,3004182.799,0,25
723587.1718,3004178.954,0,100
723578.0364,3004175.16,0,100
723569.0149,3004171.433,0,33.33333333
723559.882,3004167.66,0,100
723550.8591,3004163.956,0,12.5
723541.7945,3004160.247,0,6.25
723532.6502,3004156.506,0,5.263157895
723523.5215,3004152.726,0,7.142857143
723514.2567,3004148.849,0,33.33333333
723505.0282,3004144.987,0,16.66666667
723495.8445,3004141.179,0,8.333333333
723486.7772,3004137.453,0,7.142857143
723477.7434,3004133.742,0,10
723468.5217,3004129.947,0,33.33333333
723459.3365,3004126.162,0,20
723450.0804,3004122.348,0,11.11111111
723440.8811,3004118.518,0,11.11111111
723431.7436,3004114.676,0,14.28571429
723422.4948,3004110.787,0,25
723413.3919,3004106.998,0,50
723404.2235,3004103.214,0,100
723395.0847,3004099.442,0,50
723385.9253,3004095.597,0,50
723376.7223,3004091.695,0,25
723367.6207,3004087.835,0,7.142857143
723358.5354,3004083.84,0,4.761904762
723349.5643,3004079.84,0,5.263157895
723340.6196,3004075.853,0,20
723331.5013,3004071.983,0,7.692307692
723322.459,3004068.189,0,3.703703704
723313.3271,3004064.358,0,3.448275862
723303.9575,3004060.457,0,4.761904762
723294.509,3004056.528,0,8.333333333
723285.0597,3004052.593,0,12.5
723275.8532,3004048.661,0,11.11111111
723266.586,3004044.688,0,7.692307692
723257.4731,3004040.788,0,5.882352941
723248.3297,3004036.935,0,5.882352941
723239.2383,3004033.113,0,7.692307692
723230.2235,3004029.33,0,11.11111111
723221.0897,3004025.601,0,12.5
723212.0876,3004021.939,0,14.28571429
723202.9841,3004018.233,0,25
723193.6641,3004014.382,0,50
723184.3186,3004010.512,0,16.66666667
723174.9544,3004006.638,0,16.66666667
723165.9629,3004003.047,0,20
723156.909,3003999.45,0,20
723147.9437,3003995.89,0,25
723138.9428,3003992.16,0,100
723129.8766,3003988.364,0,25
723120.9049,3003984.608,0,12.5
723111.7515,3003980.92,0,12.5
723102.6936,3003977.323,0,20
723093.5856,3003973.706,0,100
723084.5023,3003969.864,0,50
723075.4961,3003965.929,0,100
723066.3954,3003961.953,0,25
723057.383,3003958.035,0,11.11111111
723048.3003,3003954.103,0,10
723039.2148,3003950.17,0,11.11111111
723030.1575,3003946.261,0,16.66666667
723020.9907,3003942.319,0,25
723011.9509,3003938.431,0,33.33333333
723002.7996,3003934.514,0,50
722993.687,3003930.644,0,50
722984.5932,3003926.783,0,33.33333333
722975.4374,3003922.889,0,16.66666667
722966.3735,3003919.018,0,12.5
722957.2121,3003915.105,0,14.28571429
722948.1512,3003911.231,0,25
722939.1445,3003907.373,0,100
722930.0887,3003903.492,0,25
722921.1499,3003899.662,0,16.66666667
722911.9855,3003895.75,0,33.33333333
722902.9019,3003891.872,0,100
722893.7817,3003887.98,0,14.28571429
722884.6697,3003884.022,0,10
722875.619,3003880.075,0,9.090909091
722866.459,3003876.083,0,14.28571429
722857.3926,3003872.233,0,100
722848.2309,3003868.395,0,16.66666667
722839.0819,3003864.562,0,14.28571429
722829.9949,3003860.698,0,100
722820.838,3003856.754,0,11.11111111
722811.8001,3003852.862,0,6.25
722802.6667,3003848.938,0,5.882352941
722793.6028,3003845.057,0,7.142857143
722784.5498,3003841.18,0,10
722775.4089,3003837.279,0,14.28571429
722766.291,3003833.424,0,20
722757.0737,3003829.529,0,25
722747.9379,3003825.677,0,33.33333333
722738.8151,3003821.874,0,50
722729.6115,3003818.043,0,100
722720.4709,3003814.238,0,100
722711.2931,3003810.289,0,100
722702.219,3003806.368,0,100
722693.1203,3003802.438,0,100
722683.9168,3003798.49,0,50
722674.7681,3003794.576,0,25
722665.5073,3003790.614,0,16.66666667
722656.4115,3003786.742,0,12.5
722647.281,3003782.869,0,16.66666667
722638.1672,3003779.001,0,33.33333333
722629.0383,3003775.038,0,50
722619.7459,3003770.898,0,20
722610.5864,3003766.816,0,10
722601.3645,3003762.786,0,7.142857143
722592.2538,3003758.965,0,7.142857143
722583.148,3003755.15,0,8.333333333
722573.9974,3003751.288,0,11.11111111
722565.0316,3003747.408,0,14.28571429
722555.931,3003743.463,0,25
722546.8787,3003739.542,0,33.33333333
722537.7844,3003735.632,0,100
722528.5898,3003731.682,0,100
722519.5063,3003727.781,0,100
722510.3104,3003723.956,0,50
722501.2224,3003720.195,0,50
722492.0823,3003716.411,0,33.33333333
722482.9845,3003712.589,0,33.33333333
722473.9755,3003708.787,0,33.33333333
722464.8357,3003704.93,0,25
722455.795,3003701.129,0,14.28571429
722446.702,3003697.314,0,11.11111111
722437.6248,3003693.506,0,9.090909091
722428.5376,3003689.696,0,9.090909091
722419.3107,3003685.828,0,11.11111111
722410.2216,3003682.017,0,14.28571429
722401.0763,3003678.183,0,20
722392.067,3003674.403,0,25
722383.0605,3003670.625,0,25
722373.9129,3003666.812,0,20
722364.7654,3003663.049,0,20
722355.4653,3003659.222,0,16.66666667
722346.2473,3003655.407,0,14.28571429
722337.0983,3003651.559,0,10
722327.8677,3003647.673,0,7.142857143
722318.7569,3003643.849,0,5.555555556
722309.5648,3003640.026,0,4.761904762
722300.4682,3003636.243,0,4.166666667
722291.3054,3003632.447,0,4.166666667
722282.0953,3003628.688,0,4.761904762
722272.9481,3003624.959,0,7.692307692
722263.6643,3003621.158,0,16.66666667
722254.5205,3003617.349,0,33.33333333
722245.2951,3003613.501,0,20
722236.052,3003609.646,0,20
722226.9071,3003605.841,0,50
722217.6402,3003601.986,0,33.33333333
722208.5091,3003598.187,0,16.66666667
722199.3258,3003594.365,0,14.28571429
722190.1662,3003590.553,0,14.28571429
722181.0046,3003586.743,0,11.11111111
722171.7599,3003582.918,0,9.090909091
722162.5929,3003579.128,0,8.333333333
722153.291,3003575.283,0,11.11111111
722144.0874,3003571.487,0,33.33333333
722134.8651,3003567.684,0,50
722125.5742,3003563.837,0,25
722116.4837,3003560.037,0,50
722107.3018,3003556.197,0,100
722098.2363,3003552.382,0,50
722089.1765,3003548.529,0,50
722080.0843,3003544.66,0,100
722071.1125,3003540.822,0,25
722062.0191,3003536.905,0,11.11111111
722053.0557,3003533.043,0,8.333333333
722043.9946,3003529.207,0,7.142857143
722034.9046,3003525.433,0,6.25
722025.8747,3003521.683,0,5.555555556
722016.6813,3003517.813,0,6.25
722007.5654,3003513.931,0,10
721998.3472,3003510.004,0,100
721989.1726,3003506.083,0,14.28571429
721980.0168,3003502.161,0,7.692307692
721970.7931,3003498.207,0,7.142857143
721961.8012,3003494.381,0,10
721952.7903,3003490.564,0,33.33333333
721943.866,3003486.783,0,20
721934.8319,3003482.983,0,10
721925.6342,3003479.131,0,9.090909091
721916.5575,3003475.329,0,16.66666667
721907.3272,3003471.358,0,50
721898.1639,3003467.351,0,12.5
721888.9761,3003463.334,0,10
721879.7572,3003459.331,0,12.5
721870.6541,3003455.397,0,20
721861.4171,3003451.406,0,50
721852.3099,3003447.426,0,100
721843.1668,3003443.4,0,100
721834.0227,3003439.374,0,100
721824.9425,3003435.377,0,100
721815.7639,3003431.336,0,100
721806.7339,3003427.361,0,100
721797.5995,3003423.346,0,50
721788.5043,3003419.355,0,33.33333333
721779.4721,3003415.392,0,25
721770.3435,3003411.381,0,16.66666667
721761.3362,3003407.415,0,12.5
721752.1979,3003403.392,0,10
721743.1364,3003399.403,0,10
721734.1024,3003395.425,0,12.5
721724.9936,3003391.416,0,16.66666667
721715.9469,3003387.43,0,33.33333333
721706.7231,3003383.365,0,100
721697.6193,3003379.353,0,100
721688.522,3003375.313,0,100
721679.392,3003371.209,0,100
721670.4156,3003367.173,0,100
721661.2969,3003363.104,0,33.33333333
721652.233,3003359.137,0,20
721643.1217,3003355.153,0,16.66666667
721633.9871,3003351.145,0,12.5
721624.9174,3003347.107,0,7.142857143
721615.7013,3003342.999,0,4
721606.5645,3003338.942,0,3.03030303
721597.3841,3003334.998,0,3.333333333
721588.3048,3003331.109,0,6.25
721579.3417,3003327.269,0,25
721570.1158,3003323.262,0,5.263157895
721561.0582,3003319.322,0,4
721551.9485,3003315.359,0,5
721542.8814,3003311.4,0,10
721533.8036,3003307.43,0,50
721524.5446,3003303.38,0,10
721515.4074,3003299.347,0,11.11111111
721506.1124,3003295.206,0,50
721496.7889,3003291.052,0,16.66666667
721487.5283,3003286.929,0,11.11111111
721478.4329,3003282.883,0,100
721469.3818,3003278.857,0,6.666666667
721460.2078,3003274.829,0,4
721451.3088,3003271.005,0,4.545454545
721442.3359,3003267.149,0,12.5
721433.3361,3003263.249,0,12.5
721424.3784,3003259.326,0,6.666666667
721415.2809,3003255.34,0,7.692307692
721406.3144,3003251.349,0,20
721397.2171,3003247.239,0,100
721388.175,3003243.154,0,33.33333333
721379.1799,3003239.155,0,100
721370.1032,3003235.169,0,20
721361.1505,3003231.237,0,11.11111111
721352.0689,3003227.196,0,9.090909091
721343.0438,3003223.148,0,10
721334.0454,3003219.112,0,16.66666667
721324.941,3003215.011,0,50
721315.9734,3003210.967,0,100
721306.9321,3003206.888,0,100
721297.9705,3003202.839,0,100
721289.0139,3003198.79,0,50
721280.0219,3003194.725,0,50
721271.0553,3003190.685,0,100
721261.9143,3003186.573,0,33.33333333
721252.9042,3003182.52,0,16.66666667
721243.8638,3003178.443,0,11.11111111
721234.8156,3003174.358,0,9.090909091
721225.849,3003170.31,0,9.090909091
721216.8995,3003166.138,0,10
721208.1876,3003161.99,0,12.5
721199.3695,3003157.792,0,25
721190.495,3003153.637,0,33.33333333
721181.5744,3003149.515,0,8.333333333
721172.5436,3003145.342,0,5.263157895
721163.6315,3003141.239,0,4.761904762
721154.5874,3003137.089,0,5.263157895
721145.6072,3003132.967,0,8.333333333
721136.6433,3003128.875,0,50
721127.5344,3003124.746,0,10
721118.5474,3003120.673,0,6.666666667
721109.4447,3003116.521,0,10
721100.4295,3003112.362,0,14.28571429
721091.4221,3003108.207,0,3.448275862
721082.3255,3003104.05,0,2.127659574
721073.3267,3003100.024,0,1.818181818
721064.2,3003095.943,0,1.923076923
721055.2026,3003091.949,0,2.5
721046.0743,3003088.012,0,4.166666667
721036.9567,3003084.084,0,11.11111111
721027.9712,3003080.202,0,100
721018.8686,3003076.156,0,25
721009.9285,3003072.178,0,50
721000.8899,3003068.155,0,20
720991.8236,3003064.132,0,7.692307692
720982.8074,3003060.132,0,5
720973.7116,3003056.097,0,4
720964.6103,3003052.142,0,3.846153846
720955.3382,3003048.145,0,4.347826087
720946.0986,3003044.161,0,6.25
720936.9156,3003040.232,0,14.28571429
720927.6474,3003036.292,0,25
720918.4905,3003032.398,0,8.333333333
720909.2702,3003028.443,0,7.142857143
720900.1985,3003024.499,0,12.5
720891.0834,3003020.536,0,33.33333333
720881.9121,3003016.558,0,7.142857143
720872.8979,3003012.67,0,5.263157895
720863.7271,3003008.716,0,5.882352941
720854.6892,3003004.822,0,9.090909091
720845.5969,3003000.914,0,20
720836.487,3002996.998,0,50
720827.4745,3002993.123,0,33.33333333
720818.3334,3002989.172,0,14.28571429
720809.3163,3002985.274,0,9.090909091
720800.2559,3002981.358,0,8.333333333
720791.0504,3002977.463,0,9.090909091
720781.9087,3002973.6,0,12.5
720772.6479,3002969.685,0,33.33333333
720763.5759,3002965.919,0,33.33333333
720754.3994,3002962.121,0,11.11111111
720745.2868,3002958.352,0,9.090909091
720736.2079,3002954.471,0,14.28571429
720727.001,3002950.481,0,50
720717.9466,3002946.557,0,9.090909091
720708.7842,3002942.573,0,6.25
720699.7353,3002938.625,0,7.142857143
720690.6882,3002934.679,0,12.5
720681.469,3002930.712,0,100
720672.2812,3002926.818,0,16.66666667
720662.9349,3002922.858,0,12.5
720653.7565,3002918.939,0,14.28571429
720644.6095,3002914.977,0,25
720635.4095,3002910.991,0,50
720626.3007,3002907.056,0,100
720617.1726,3002903.151,0,20
720608.1507,3002899.293,0,9.090909091
720599.0058,3002895.382,0,5.263157895
720589.8237,3002891.446,0,4.166666667
720580.7006,3002887.535,0,4.166666667
720571.4584,3002883.577,0,6.25
720562.3592,3002879.713,0,33.33333333
720553.139,3002875.796,0,9.090909091
720543.9897,3002871.909,0,4.761904762
720534.9393,3002868.04,0,4.761904762
720525.7924,3002864.129,0,10
720516.7783,3002860.274,0,25
720507.685,3002856.304,0,7.142857143
720498.7039,3002852.378,0,6.25
720489.7003,3002848.442,0,6.666666667
720480.5064,3002844.493,0,7.142857143
720471.4561,3002840.614,0,6.666666667
720462.2256,3002836.656,0,6.666666667
720453.1796,3002832.757,0,6.666666667
720444.1101,3002828.842,0,6.25
720435.011,3002824.916,0,5.555555556
720425.9539,3002821.081,0,5
720416.7576,3002817.212,0,5
720407.7021,3002813.402,0,5.263157895
720398.5688,3002809.609,0,4.545454545
720389.45,3002805.845,0,4
720380.3813,3002802.102,0,4.347826087
720371.0897,3002798.24,0,6.25
720361.8653,3002794.388,0,14.28571429
720352.5207,3002790.486,0,25
720343.4048,3002786.725,0,16.66666667
720334.4485,3002783.074,0,9.090909091
720325.3653,3002779.371,0,5.882352941
720316.3736,3002775.761,0,5
720307.1788,3002772.136,0,5
720298.0884,3002768.553,0,5.882352941
720288.9991,3002764.966,0,7.692307692
720279.843,3002761.344,0,12.5
720270.8129,3002757.773,0,25
720261.5563,3002754.108,0,50
720252.3748,3002750.464,0,100
720243.1676,3002746.811,0,33.33333333
720233.9213,3002743.13,0,14.28571429
720224.829,3002739.487,0,7.142857143
720215.5939,3002735.786,0,5
720206.4601,3002732.131,0,4.166666667
720197.1871,3002728.439,0,4.166666667
720187.927,3002724.752,0,4.761904762
720178.7727,3002721.135,0,5.555555556
720169.7316,3002717.679,0,6.25
